c0S/m	depSM	flag	lat	lon	name	potemp090C	pr	sal00	sigma-t00	t090	timeJ	Season	zona
2.80109	0.214	0.0	-28.450671000000003	-48.821951	st14	29.4081	0.215	15.6842	7.5034	29.4081	25.67125	verao	Canal
2.78962	0.044	0.0	-28.450671000000003	-48.821951	st14	29.4129	0.044	15.6122	7.4483	29.4129	25.671331	verao	Canal
2.8106	-0.086	0.0	-28.457496999999996	-48.831837	st15	29.2255	-0.087	15.8019	7.6484	29.2255	25.707627	verao	Meio
2.79344	-0.049	0.0	-28.457496999999996	-48.831837	st15	29.7726	-0.049	15.5209	7.2666	29.7726	25.707708	verao	Meio
2.8415	-0.079	0.0	-28.457496999999996	-48.831837	st15	29.7806	-0.08	15.8115	7.4801	29.7806	25.707789	verao	Meio
2.80578	-0.072	0.0	-28.457496999999996	-48.831837	st15	29.7736	-0.072	15.5958	7.3219	29.7736	25.70787	verao	Meio
2.816	-0.009	0.0	-28.457496999999996	-48.831837	st15	29.7874	-0.009	15.6537	7.3606	29.7874	25.707951	verao	Meio
2.83224	0.017	0.0	-28.457496999999996	-48.831837	st15	29.7858	0.017	15.7533	7.4352	29.7858	25.708032	verao	Meio
2.83185	0.218	0.0	-28.457496999999996	-48.831837	st15	29.7515	0.219	15.7619	7.4524	29.7516	25.708113	verao	Meio
2.84874	0.177	0.0	-28.457496999999996	-48.831837	st15	29.7113	0.178	15.8782	7.5517	29.7113	25.708194	verao	Meio
2.89709	-0.044	0.0	-28.457496999999996	-48.831837	st15	29.7824	-0.044	16.1507	7.7317	29.7824	25.708275	verao	Meio
2.89265	-0.047	0.0	-28.457496999999996	-48.831837	st15	29.79	-0.047	16.1211	7.7073	29.79	25.708356	verao	Meio
2.91227	0.128	0.0	-28.457496999999996	-48.831837	st15	29.7915	0.129	16.2406	7.7957	29.7915	25.708437	verao	Meio
2.90311	0.359	0.0	-28.457496999999996	-48.831837	st15	29.7361	0.361	16.2028	7.7852	29.7362	25.708519	verao	Meio
2.91954	0.044	0.0	-28.457496999999996	-48.831837	st15	29.7773	0.044	16.2899	7.8368	29.7773	25.7086	verao	Meio
2.90687	-0.062	0.0	-28.457496999999996	-48.831837	st15	29.7872	-0.062	16.209	7.7736	29.7872	25.708681	verao	Meio
2.8918	-0.133	0.0	-28.463209999999997	-48.845545	st16	29.129	-0.134	16.3362	8.0762	29.129	25.711678	verao	Meio
2.90063	-0.088	0.0	-28.463209999999997	-48.845545	st16	29.1863	-0.089	16.3716	8.0846	29.1863	25.711759	verao	Meio
2.90596	-0.089	0.0	-28.463209999999997	-48.845545	st16	29.1917	-0.09	16.4028	8.1061	29.1917	25.71184	verao	Meio
2.90256	-0.04	0.0	-28.463209999999997	-48.845545	st16	29.1884	-0.04	16.3828	8.0923	29.1884	25.711921	verao	Meio
2.904	-0.088	0.0	-28.463209999999997	-48.845545	st16	29.1907	-0.089	16.391	8.0976	29.1907	25.712002	verao	Meio
2.90152	0.169	0.0	-28.463209999999997	-48.845545	st16	29.1996	0.17	16.3726	8.0811	29.1996	25.712083	verao	Meio
2.90241	0.319	0.0	-28.463209999999997	-48.845545	st16	29.1997	0.321	16.378	8.0851	29.1998	25.712164	verao	Meio
2.90429	0.482	0.0	-28.463209999999997	-48.845545	st16	29.1972	0.485	16.3905	8.0952	29.1973	25.712245	verao	Meio
2.90894	0.522	0.0	-28.463209999999997	-48.845545	st16	29.1964	0.526	16.4195	8.1171	29.1965	25.712326	verao	Meio
2.91663	0.925	0.0	-28.463209999999997	-48.845545	st16	29.2257	0.931	16.4572	8.1359	29.2259	25.712407	verao	Meio
2.9216	0.676	0.0	-28.463209999999997	-48.845545	st16	29.222	0.681	16.4893	8.1609	29.2222	25.712488	verao	Meio
2.92735	0.489	0.0	-28.463209999999997	-48.845545	st16	29.2012	0.492	16.5321	8.1993	29.2013	25.712569	verao	Meio
2.92655	0.473	0.0	-28.463209999999997	-48.845545	st16	29.1969	0.476	16.5286	8.1981	29.197	25.71265	verao	Meio
2.92427	0.083	0.0	-28.463209999999997	-48.845545	st16	29.1973	0.084	16.5144	8.1874	29.1973	25.712731	verao	Meio
2.83179	-0.113	0.0	-28.44227	-48.840621	st17	29.3494	-0.114	15.8921	7.6765	29.3494	25.717917	verao	Meio
2.82986	-0.069	0.0	-28.44227	-48.840621	st17	29.468	-0.069	15.8416	7.6015	29.468	25.717998	verao	Meio
2.82589	-0.065	0.0	-28.44227	-48.840621	st17	29.4804	-0.065	15.8132	7.5765	29.4804	25.718079	verao	Meio
2.81396	-0.071	0.0	-28.44227	-48.840621	st17	29.4972	-0.071	15.7345	7.5127	29.4972	25.71816	verao	Meio
2.82304	-0.049	0.0	-28.44227	-48.840621	st17	29.5085	-0.049	15.7865	7.5478	29.5085	25.718241	verao	Meio
2.84456	0.016	0.0	-28.44227	-48.840621	st17	29.4829	0.016	15.927	7.6604	29.4829	25.718322	verao	Meio
2.85104	0.169	0.0	-28.44227	-48.840621	st17	29.5153	0.17	15.9562	7.6718	29.5153	25.718403	verao	Meio
2.8545	0.231	0.0	-28.44227	-48.840621	st17	29.518	0.233	15.9765	7.6861	29.5181	25.718484	verao	Meio
2.85642	0.2	0.0	-28.44227	-48.840621	st17	29.5201	0.201	15.9877	7.6937	29.5201	25.718565	verao	Meio
2.8586	0.3	0.0	-28.44227	-48.840621	st17	29.5159	0.302	16.0024	7.706	29.516	25.718646	verao	Meio
2.86442	0.468	0.0	-28.44227	-48.840621	st17	29.5168	0.471	16.0378	7.7321	29.5169	25.718727	verao	Meio
2.87286	0.448	0.0	-28.44227	-48.840621	st17	29.5174	0.451	16.0895	7.7703	29.5175	25.718808	verao	Meio
2.87108	0.524	0.0	-28.44227	-48.840621	st17	29.5185	0.528	16.0782	7.7615	29.5186	25.718889	verao	Meio
2.87142	0.674	0.0	-28.44227	-48.840621	st17	29.5145	0.679	16.0815	7.7653	29.5147	25.71897	verao	Meio
2.87097	0.83	0.0	-28.44227	-48.840621	st17	29.5173	0.836	16.0778	7.7616	29.5175	25.719051	verao	Meio
2.87413	1.059	0.0	-28.44227	-48.840621	st17	29.5175	1.066	16.0972	7.7759	29.5177	25.719132	verao	Meio
2.87688	1.146	0.0	-28.44227	-48.840621	st17	29.5207	1.154	16.113	7.7867	29.521	25.719213	verao	Meio
2.87975	1.007	0.0	-28.44227	-48.840621	st17	29.5214	1.014	16.1304	7.7995	29.5216	25.719294	verao	Meio
2.88198	0.666	0.0	-28.44227	-48.840621	st17	29.5224	0.67	16.1439	7.8091	29.5226	25.719375	verao	Meio
2.88217	0.621	0.0	-28.44227	-48.840621	st17	29.5195	0.625	16.146	7.8117	29.5196	25.719456	verao	Meio
2.88186	0.46	0.0	-28.44227	-48.840621	st17	29.5159	0.463	16.1453	7.8123	29.516	25.719537	verao	Meio
2.88199	0.569	0.0	-28.44227	-48.840621	st17	29.5159	0.573	16.1461	7.8129	29.516	25.719618	verao	Meio
2.88289	1.159	0.0	-28.44227	-48.840621	st17	29.5184	1.167	16.1507	7.8154	29.5187	25.719699	verao	Meio
2.88344	0.511	0.0	-28.44227	-48.840621	st17	29.5105	0.514	16.1568	7.8226	29.5106	25.71978	verao	Meio
2.88255	0.157	0.0	-28.44227	-48.840621	st17	29.5031	0.158	16.1539	7.8228	29.5031	25.719861	verao	Meio
2.71494	-0.018	0.0	-28.423990000000003	-48.833888	st18	29.1186	-0.018	15.2466	7.2686	29.1186	25.724236	verao	Ponte
2.71191	-0.065	0.0	-28.423990000000003	-48.833888	st18	29.3025	-0.065	15.1704	7.1544	29.3025	25.724317	verao	Ponte
2.70417	-0.069	0.0	-28.423990000000003	-48.833888	st18	29.2977	-0.069	15.1245	7.1217	29.2977	25.724398	verao	Ponte
2.70145	-0.051	0.0	-28.423990000000003	-48.833888	st18	29.2869	-0.051	15.1111	7.1151	29.2869	25.724479	verao	Ponte
2.71475	-0.077	0.0	-28.423990000000003	-48.833888	st18	29.2984	-0.078	15.1891	7.1695	29.2984	25.72456	verao	Ponte
2.73302	-0.088	0.0	-28.423990000000003	-48.833888	st18	29.3048	-0.089	15.2992	7.2494	29.3048	25.724641	verao	Ponte
2.73904	-0.04	0.0	-28.423990000000003	-48.833888	st18	29.3063	-0.04	15.3357	7.2761	29.3063	25.724722	verao	Ponte
2.74084	-0.015	0.0	-28.423990000000003	-48.833888	st18	29.3017	-0.015	15.3482	7.2868	29.3017	25.724803	verao	Ponte
2.74202	-0.049	0.0	-28.423990000000003	-48.833888	st18	29.3088	-0.049	15.3532	7.2883	29.3088	25.724884	verao	Ponte
2.73918	-0.063	0.0	-28.423990000000003	-48.833888	st18	29.2897	-0.063	15.3418	7.2858	29.2897	25.724965	verao	Ponte
2.7421	0.081	0.0	-28.423990000000003	-48.833888	st18	29.3089	0.082	15.3536	7.2886	29.3089	25.725046	verao	Ponte
2.74319	0.157	0.0	-28.423990000000003	-48.833888	st18	29.3148	0.158	15.3584	7.2904	29.3148	25.725127	verao	Ponte
2.74579	0.214	0.0	-28.423990000000003	-48.833888	st18	29.311	0.215	15.3756	7.3043	29.311	25.725208	verao	Ponte
2.74498	0.352	0.0	-28.423990000000003	-48.833888	st18	29.3124	0.354	15.3701	7.2998	29.3125	25.725289	verao	Ponte
2.74847	0.442	0.0	-28.423990000000003	-48.833888	st18	29.2949	0.445	15.3971	7.3253	29.295	25.72537	verao	Ponte
2.74966	0.575	0.0	-28.423990000000003	-48.833888	st18	29.3221	0.579	15.3958	7.3158	29.3222	25.725451	verao	Ponte
2.7578	0.703	0.0	-28.423990000000003	-48.833888	st18	29.3752	0.708	15.4288	7.3237	29.3754	25.725532	verao	Ponte
2.76849	0.826	0.0	-28.423990000000003	-48.833888	st18	29.4106	0.832	15.4832	7.353	29.4108	25.725613	verao	Ponte
2.7886	0.994	0.0	-28.423990000000003	-48.833888	st18	29.4531	1.001	15.5929	7.4212	29.4533	25.725694	verao	Ponte
2.81679	1.204	0.0	-28.423990000000003	-48.833888	st18	29.4975	1.212	15.7515	7.5251	29.4978	25.725775	verao	Ponte
2.82225	1.515	0.0	-28.423990000000003	-48.833888	st18	29.5044	1.525	15.7827	7.5461	29.5048	25.725856	verao	Ponte
2.83688	1.761	0.0	-28.423990000000003	-48.833888	st18	29.5271	1.773	15.865	7.6002	29.5275	25.725937	verao	Ponte
2.83994	1.764	0.0	-28.423990000000003	-48.833888	st18	29.5299	1.776	15.8829	7.6126	29.5303	25.726019	verao	Ponte
2.84019	1.807	0.0	-28.423990000000003	-48.833888	st18	29.5204	1.819	15.8875	7.619	29.5208	25.7261	verao	Ponte
2.84938	1.63	0.0	-28.423990000000003	-48.833888	st18	29.5224	1.641	15.9433	7.6599	29.5228	25.726181	verao	Ponte
2.85112	1.784	0.0	-28.423990000000003	-48.833888	st18	29.5292	1.796	15.9518	7.664	29.5296	25.726262	verao	Ponte
2.85347	1.73	0.0	-28.423990000000003	-48.833888	st18	29.5124	1.742	15.9717	7.6842	29.5128	25.726343	verao	Ponte
2.85239	1.284	0.0	-28.423990000000003	-48.833888	st18	29.5008	1.293	15.969	7.6858	29.5011	25.726424	verao	Ponte
2.84858	0.821	0.0	-28.423990000000003	-48.833888	st18	29.4793	0.827	15.9527	7.6806	29.4795	25.726505	verao	Ponte
2.84189	0.566	0.0	-28.423990000000003	-48.833888	st18	29.381	0.57	15.9438	7.705	29.3811	25.726586	verao	Ponte
2.80716	0.292	0.0	-28.423990000000003	-48.833888	st18	29.3339	0.294	15.7454	7.5722	29.334	25.726667	verao	Ponte
2.81136	0.18	0.0	-28.423990000000003	-48.833888	st18	29.3228	0.181	15.7749	7.5977	29.3228	25.726748	verao	Ponte
2.77708	-0.113	0.0	-28.423990000000003	-48.833888	st18	29.316	-0.114	15.5663	7.4446	29.316	25.726829	verao	Ponte
0.66395	-0.149	0.0	-28.423990000000003	-48.833888	st18	29.181	-0.15	3.3215	-1.6233	29.181	25.72691	verao	Ponte
2.56911	-0.047	0.0	-28.433828000000002	-48.82495	st19	28.6706	-0.047	14.4854	6.8409	28.6706	25.731285	verao	Ponte
2.63198	-0.027	0.0	-28.433828000000002	-48.82495	st19	28.9084	-0.027	14.801	7.0023	28.9084	25.731366	verao	Ponte
2.65123	-0.017	0.0	-28.433828000000002	-48.82495	st19	29.1059	-0.017	14.8589	6.984	29.1059	25.731447	verao	Ponte
2.66137	-0.013	0.0	-28.433828000000002	-48.82495	st19	29.123	-0.013	14.9159	7.0211	29.123	25.731528	verao	Ponte
2.67275	0.01	0.0	-28.433828000000002	-48.82495	st19	29.0584	0.01	15.0058	7.1081	29.0584	25.731609	verao	Ponte
2.68305	0.078	0.0	-28.433828000000002	-48.82495	st19	29.1625	0.079	15.0368	7.0988	29.1625	25.73169	verao	Ponte
2.69317	0.221	0.0	-28.433828000000002	-48.82495	st19	29.2676	0.222	15.0663	7.0878	29.2677	25.731771	verao	Ponte
2.71154	0.341	0.0	-28.433828000000002	-48.82495	st19	29.2828	0.343	15.1742	7.1633	29.2829	25.731852	verao	Ponte
2.71087	0.357	0.0	-28.433828000000002	-48.82495	st19	29.2835	0.359	15.1699	7.1599	29.2836	25.731933	verao	Ponte
2.72356	0.542	0.0	-28.433828000000002	-48.82495	st19	29.3329	0.546	15.2322	7.1908	29.333	25.732014	verao	Ponte
2.72503	0.621	0.0	-28.433828000000002	-48.82495	st19	29.3417	0.625	15.2385	7.1926	29.3418	25.732095	verao	Ponte
2.733	0.721	0.0	-28.433828000000002	-48.82495	st19	29.3425	0.726	15.287	7.2285	29.3427	25.732176	verao	Ponte
2.73174	0.798	0.0	-28.433828000000002	-48.82495	st19	29.3499	0.803	15.277	7.2187	29.3501	25.732257	verao	Ponte
2.72907	0.967	0.0	-28.433828000000002	-48.82495	st19	29.3493	0.974	15.2608	7.2068	29.3495	25.732338	verao	Ponte
2.73993	1.144	0.0	-28.433828000000002	-48.82495	st19	29.3485	1.152	15.3276	7.2567	29.3488	25.732419	verao	Ponte
2.74878	1.372	0.0	-28.433828000000002	-48.82495	st19	29.3469	1.381	15.3823	7.298	29.3472	25.7325	verao	Ponte
2.75371	1.502	0.0	-28.433828000000002	-48.82495	st19	29.3433	1.512	15.4137	7.3224	29.3436	25.732581	verao	Ponte
2.75766	1.727	0.0	-28.433828000000002	-48.82495	st19	29.3195	1.739	15.4455	7.3535	29.3199	25.732662	verao	Ponte
2.76025	1.911	0.0	-28.433828000000002	-48.82495	st19	29.2994	1.924	15.4677	7.3764	29.2998	25.732743	verao	Ponte
2.76132	2.111	0.0	-28.433828000000002	-48.82495	st19	29.286	2.125	15.4785	7.3886	29.2865	25.732824	verao	Ponte
2.75999	2.323	0.0	-28.433828000000002	-48.82495	st19	29.2739	2.339	15.4742	7.3891	29.2744	25.732905	verao	Ponte
2.75965	2.527	0.0	-28.433828000000002	-48.82495	st19	29.2745	2.544	15.4718	7.3872	29.2751	25.732986	verao	Ponte
2.76216	2.69	0.0	-28.433828000000002	-48.82495	st19	29.2672	2.708	15.4896	7.4027	29.2678	25.733067	verao	Ponte
2.76494	2.683	0.0	-28.433828000000002	-48.82495	st19	29.2657	2.701	15.5071	7.4162	29.2663	25.733148	verao	Ponte
2.76545	2.817	0.0	-28.433828000000002	-48.82495	st19	29.2619	2.836	15.5114	7.4206	29.2626	25.733229	verao	Ponte
2.76775	3.026	0.0	-28.433828000000002	-48.82495	st19	29.26	3.046	15.5262	7.4321	29.2607	25.73331	verao	Ponte
2.76786	2.47	0.0	-28.433828000000002	-48.82495	st19	29.2633	2.487	15.5259	7.4309	29.2639	25.733391	verao	Ponte
2.75724	0.195	0.0	-28.433828000000002	-48.82495	st19	29.3387	0.196	15.4371	7.3414	29.3387	25.733472	verao	Ponte
1.03992	-0.14	0.0	-28.429047999999998	-48.830182	st20	26.8076	-0.141	5.6456	0.7989	26.8076	25.735336	verao	Ponte
2.75325	-0.074	0.0	-28.429047999999998	-48.830182	st20	29.1897	-0.074	15.46	7.4051	29.1897	25.735417	verao	Ponte
2.75427	-0.049	0.0	-28.429047999999998	-48.830182	st20	29.1967	-0.049	15.464	7.406	29.1967	25.735498	verao	Ponte
2.74623	0.032	0.0	-28.429047999999998	-48.830182	st20	29.1921	0.032	15.416	7.3717	29.1921	25.735579	verao	Ponte
2.76473	0.159	0.0	-28.429047999999998	-48.830182	st20	29.2332	0.16	15.5168	7.4338	29.2332	25.73566	verao	Ponte
2.7656	0.434	0.0	-28.429047999999998	-48.830182	st20	29.2386	0.437	15.5203	7.4347	29.2387	25.735741	verao	Ponte
2.76291	0.694	0.0	-28.429047999999998	-48.830182	st20	29.2493	0.699	15.5003	7.4164	29.2495	25.735822	verao	Ponte
2.76267	0.973	0.0	-28.429047999999998	-48.830182	st20	29.2518	0.98	15.498	7.4139	29.252	25.735903	verao	Ponte
2.76505	1.259	0.0	-28.429047999999998	-48.830182	st20	29.2487	1.267	15.5135	7.4264	29.249	25.735984	verao	Ponte
2.76754	1.587	0.0	-28.429047999999998	-48.830182	st20	29.2503	1.598	15.5283	7.4368	29.2507	25.736065	verao	Ponte
2.76867	1.873	0.0	-28.429047999999998	-48.830182	st20	29.2491	1.886	15.5356	7.4426	29.2495	25.736146	verao	Ponte
2.76919	2.07	0.0	-28.429047999999998	-48.830182	st20	29.2444	2.084	15.5402	7.4475	29.2449	25.736227	verao	Ponte
2.77214	1.868	0.0	-28.429047999999998	-48.830182	st20	29.2481	1.881	15.5572	7.4591	29.2485	25.736308	verao	Ponte
2.7723	1.755	0.0	-28.429047999999998	-48.830182	st20	29.248	1.767	15.5583	7.4599	29.2484	25.736389	verao	Ponte
2.77226	1.559	0.0	-28.429047999999998	-48.830182	st20	29.2495	1.569	15.5576	7.4589	29.2499	25.73647	verao	Ponte
2.77266	1.366	0.0	-28.429047999999998	-48.830182	st20	29.2469	1.375	15.5609	7.4622	29.2472	25.736551	verao	Ponte
2.77299	1.021	0.0	-28.429047999999998	-48.830182	st20	29.2461	1.028	15.5633	7.4643	29.2463	25.736632	verao	Ponte
2.77328	0.663	0.0	-28.429047999999998	-48.830182	st20	29.2496	0.667	15.564	7.4637	29.2498	25.736713	verao	Ponte
2.77368	0.218	0.0	-28.429047999999998	-48.830182	st20	29.2494	0.219	15.5666	7.4657	29.2495	25.736794	verao	Ponte
2.77391	-0.077	0.0	-28.429047999999998	-48.830182	st20	29.2372	-0.078	15.572	7.4736	29.2372	25.736875	verao	Ponte
4.43423	0.162	0.0	-28.495191	-48.753240000000005	st1	20.338	0.163	31.8324	22.2595	20.338	17.622917	outono	Canal
4.76356	0.242	0.0	-28.495191	-48.753240000000005	st1	20.3447	0.244	34.4853	24.2781	20.3447	17.622975	outono	Canal
4.78269	0.478	0.0	-28.495191	-48.753240000000005	st1	20.3359	0.481	34.6477	24.4042	20.336	17.623032	outono	Canal
4.79188	0.35	0.0	-28.495191	-48.753240000000005	st1	20.3261	0.352	34.7305	24.4699	20.3262	17.62309	outono	Canal
4.80163	0.244	0.0	-28.495191	-48.753240000000005	st1	20.3286	0.246	34.8079	24.5282	20.3286	17.623148	outono	Canal
4.80881	0.267	0.0	-28.495191	-48.753240000000005	st1	20.3246	0.269	34.8695	24.5762	20.3247	17.623206	outono	Canal
4.80889	0.289	0.0	-28.495191	-48.753240000000005	st1	20.3178	0.291	34.8758	24.5828	20.3179	17.623264	outono	Canal
4.81531	0.283	0.0	-28.495191	-48.753240000000005	st1	20.3089	0.285	34.9354	24.6306	20.309	17.623322	outono	Canal
4.81977	0.312	0.0	-28.495191	-48.753240000000005	st1	20.3158	0.314	34.966	24.6521	20.3159	17.62338	outono	Canal
4.82254	0.292	0.0	-28.495191	-48.753240000000005	st1	20.3301	0.294	34.9767	24.6565	20.3302	17.623437	outono	Canal
4.82545	0.282	0.0	-28.495191	-48.753240000000005	st1	20.3257	0.284	35.0041	24.6785	20.3258	17.623495	outono	Canal
4.82782	0.309	0.0	-28.495191	-48.753240000000005	st1	20.3162	0.311	35.0312	24.7017	20.3163	17.623553	outono	Canal
4.82992	0.287	0.0	-28.495191	-48.753240000000005	st1	20.3173	0.289	35.0474	24.7138	20.3174	17.623611	outono	Canal
4.83016	0.307	0.0	-28.495191	-48.753240000000005	st1	20.3267	0.309	35.0416	24.7068	20.3268	17.623669	outono	Canal
4.82973	0.305	0.0	-28.495191	-48.753240000000005	st1	20.3399	0.307	35.0271	24.6923	20.34	17.623727	outono	Canal
4.83275	0.237	0.0	-28.495191	-48.753240000000005	st1	20.3278	0.239	35.0619	24.722	20.3278	17.623785	outono	Canal
4.83599	0.244	0.0	-28.495191	-48.753240000000005	st1	20.3369	0.246	35.0807	24.734	20.3369	17.623843	outono	Canal
4.8501	0.214	0.0	-28.495191	-48.753240000000005	st1	20.3995	0.215	35.1435	24.7651	20.3995	17.6239	outono	Canal
4.85983	0.218	0.0	-28.495191	-48.753240000000005	st1	20.4578	0.219	35.1742	24.7729	20.4578	17.623958	outono	Canal
1.80768	-0.008	0.0	-28.495191	-48.753240000000005	st1	20.4331	-0.008	11.8329	7.0792	20.4331	17.624016	outono	Canal
0.3249	-0.011	0.0	-28.495191	-48.753240000000005	st1	20.3543	-0.011	1.8811	-0.4353	20.3543	17.624074	outono	Canal
2.34877	-0.008	0.0	-28.495191	-48.753240000000005	st1	20.3746	-0.008	15.7663	10.0667	20.3746	17.624132	outono	Canal
4.24561	0.133	0.0	-28.496576	-48.759543	st2	20.4018	0.134	30.2789	21.0611	20.4018	17.625405	outono	Canal
4.83851	0.256	0.0	-28.496576	-48.759543	st2	20.4489	0.258	35.0083	24.6489	20.4489	17.625463	outono	Canal
4.86351	0.249	0.0	-28.496576	-48.759543	st2	20.4294	0.251	35.2277	24.8213	20.4294	17.625521	outono	Canal
4.8623	0.591	0.0	-28.496576	-48.759543	st2	20.4046	0.595	35.2383	24.836	20.4047	17.625579	outono	Canal
4.87575	0.816	0.0	-28.496576	-48.759543	st2	20.4428	0.821	35.3157	24.8848	20.443	17.625637	outono	Canal
4.87773	1.321	0.0	-28.496576	-48.759543	st2	20.4352	1.33	35.338	24.9038	20.4354	17.625694	outono	Canal
4.87539	2.064	0.0	-28.496576	-48.759543	st2	20.42	2.078	35.3312	24.9026	20.4204	17.625752	outono	Canal
4.87548	2.675	0.0	-28.496576	-48.759543	st2	20.417	2.693	35.3341	24.9056	20.4175	17.62581	outono	Canal
4.87973	3.081	0.0	-28.496576	-48.759543	st2	20.4396	3.102	35.3496	24.9113	20.4402	17.625868	outono	Canal
4.87947	3.556	0.0	-28.496576	-48.759543	st2	20.4157	3.58	35.3672	24.9312	20.4164	17.625926	outono	Canal
4.88144	4.021	0.0	-28.496576	-48.759543	st2	20.3968	4.048	35.3988	24.9603	20.3976	17.625984	outono	Canal
4.88083	4.458	0.0	-28.496576	-48.759543	st2	20.3238	4.488	35.4549	25.0226	20.3246	17.626042	outono	Canal
4.87723	4.88	0.0	-28.496576	-48.759543	st2	20.3194	4.913	35.429	25.004	20.3203	17.6261	outono	Canal
4.87712	5.36	0.0	-28.496576	-48.759543	st2	20.3359	5.396	35.414	24.9881	20.3369	17.626157	outono	Canal
4.87476	5.688	0.0	-28.496576	-48.759543	st2	20.3191	5.726	35.4087	24.9885	20.3202	17.626215	outono	Canal
4.87568	6.141	0.0	-28.496576	-48.759543	st2	20.3261	6.182	35.41	24.9876	20.3273	17.626273	outono	Canal
4.87671	6.475	0.0	-28.496576	-48.759543	st2	20.3278	6.519	35.4169	24.9924	20.329	17.626331	outono	Canal
4.87579	6.99	0.0	-28.496576	-48.759543	st2	20.3136	7.037	35.421	24.9993	20.3149	17.626389	outono	Canal
4.87763	7.402	0.0	-28.496576	-48.759543	st2	20.3108	7.452	35.4382	25.0131	20.3122	17.626447	outono	Canal
4.87548	7.691	0.0	-28.496576	-48.759543	st2	20.3119	7.743	35.4196	24.9986	20.3133	17.626505	outono	Canal
4.87919	8.254	0.0	-28.496576	-48.759543	st2	20.3207	8.31	35.4421	25.0134	20.3223	17.626562	outono	Canal
4.87799	8.867	0.0	-28.496576	-48.759543	st2	20.3202	8.927	35.4324	25.0061	20.3219	17.62662	outono	Canal
4.87746	8.849	0.0	-28.496576	-48.759543	st2	20.3102	8.909	35.4365	25.0119	20.3119	17.626678	outono	Canal
4.87634	8.672	0.0	-28.496576	-48.759543	st2	20.3058	8.731	35.4312	25.0091	20.3074	17.626736	outono	Canal
4.87671	8.25	0.0	-28.496576	-48.759543	st2	20.3059	8.306	35.4343	25.0114	20.3075	17.626794	outono	Canal
4.88262	7.948	0.0	-28.496576	-48.759543	st2	20.3104	8.002	35.4789	25.0443	20.3119	17.626852	outono	Canal
4.88407	7.236	0.0	-28.496576	-48.759543	st2	20.3067	7.285	35.4942	25.0569	20.3081	17.62691	outono	Canal
4.88531	6.364	0.0	-28.496576	-48.759543	st2	20.3166	6.407	35.4965	25.0561	20.3178	17.626968	outono	Canal
4.8853	5.426	0.0	-28.496576	-48.759543	st2	20.3208	5.463	35.4934	25.0527	20.3218	17.627025	outono	Canal
4.88594	4.697	0.0	-28.496576	-48.759543	st2	20.3264	4.729	35.4943	25.0518	20.3273	17.627083	outono	Canal
4.8851	3.992	0.0	-28.496576	-48.759543	st2	20.331	4.019	35.4839	25.0427	20.3318	17.627141	outono	Canal
4.88421	3.218	0.0	-28.496576	-48.759543	st2	20.3183	3.24	35.4878	25.0491	20.3189	17.627199	outono	Canal
4.88506	2.406	0.0	-28.496576	-48.759543	st2	20.333	2.422	35.4827	25.0414	20.3335	17.627257	outono	Canal
4.88526	1.607	0.0	-28.496576	-48.759543	st2	20.3496	1.618	35.4709	25.0279	20.3499	17.627315	outono	Canal
4.89056	0.855	0.0	-28.496576	-48.759543	st2	20.3873	0.861	35.4827	25.027	20.3875	17.627373	outono	Canal
4.8938	0.264	0.0	-28.496576	-48.759543	st2	20.3994	0.266	35.4994	25.0365	20.3994	17.627431	outono	Canal
4.05456	-0.008	0.0	-28.496576	-48.759543	st2	20.3486	-0.008	28.8009	19.9515	20.3486	17.627488	outono	Canal
4.87781	0.187	0.0	-28.501428999999998	-48.772616	st3	20.4084	0.188	35.3616	24.929	20.4084	17.629861	outono	Canal
4.89696	0.119	0.0	-28.501428999999998	-48.772616	st3	20.4514	0.12	35.4815	25.0089	20.4514	17.629919	outono	Canal
4.88358	0.398	0.0	-28.501428999999998	-48.772616	st3	20.4339	0.401	35.3871	24.9416	20.434	17.629977	outono	Canal
4.88401	0.835	0.0	-28.501428999999998	-48.772616	st3	20.4292	0.841	35.3943	24.9483	20.4294	17.630035	outono	Canal
4.89484	1.247	0.0	-28.501428999999998	-48.772616	st3	20.4316	1.255	35.4803	25.0132	20.4318	17.630093	outono	Canal
4.89902	1.704	0.0	-28.501428999999998	-48.772616	st3	20.3974	1.715	35.5428	25.07	20.3977	17.63015	outono	Canal
4.9002	2.046	0.0	-28.501428999999998	-48.772616	st3	20.4374	2.06	35.5186	25.0408	20.4378	17.630208	outono	Canal
4.90257	2.504	0.0	-28.501428999999998	-48.772616	st3	20.4031	2.521	35.5665	25.0865	20.4036	17.630266	outono	Canal
